CustomerID,Age,EmploymentYears,CreditScore,AnnualIncome,LoanAmount,InterestRate,LoanTerm,ExistingLoans,DebtToIncomeRatio,CollateralValue,Risk,LoanToIncomeRatio,MonthlyIncome,EstimatedEMI,EMIBurden,CollateralCoverage,IncomePerLoan,CreditQuality
7565,61,39,694,652953,4771646,12.21,12,2,0.85,2591796,0,7.307793975982958,54412.75,397637.1666666667,7.307793975982958,0.5431660269852374,217651.0,0.8164705882352942
7566,61,9,592,560587,4647573,9.2,36,0,0.85,7569768,1,8.29054722995717,46715.583333333336,129099.25,2.7635157433190565,1.628757202953025,560587.0,0.6964705882352941
7567,26,5,788,2034927,3588988,12.63,24,4,0.23,9114320,0,1.763693734468116,169577.25,149541.16666666666,0.8818468672340579,2.539523676312097,406985.4,0.9270588235294117
7568,49,6,407,297695,4491957,12.23,24,1,0.86,963851,1,15.089124775357329,24807.916666666668,187164.875,7.544562387678664,0.21457262391425386,148847.5,0.4788235294117647
7569,48,1,369,2377171,2030898,11.84,360,3,0.35,9546165,0,0.854333996166031,198097.58333333334,5641.383333333333,0.02847779987220103,4.700465015968305,594292.75,0.43411764705882355
7570,54,14,633,2690699,3316814,12.51,36,0,0.17,9212231,0,1.2326960392076558,224224.91666666666,92133.72222222222,0.41089867973588523,2.7774337059599965,2690699.0,0.7447058823529412
7571,48,18,304,2535421,3982912,9.86,36,0,0.53,3864845,1,1.5709075534201224,211285.08333333334,110636.44444444444,0.5236358511400407,0.9703566134526698,2535421.0,0.35764705882352943
7572,47,18,361,2402940,959281,7.07,36,2,0.28,8151884,0,0.3992113827228312,200245.0,26646.694444444445,0.1330704609076104,8.497910414153933,800980.0,0.42470588235294116
7573,51,14,806,510767,1128649,8.41,240,5,0.74,4928204,1,2.2097140183292967,42563.916666666664,4702.704166666666,0.11048570091646484,4.366462912739036,85127.83333333333,0.9482352941176471
7574,43,1,367,1110017,4767204,7.07,24,3,0.5,6757630,0,4.294712603500667,92501.41666666667,198633.5,2.1473563017503334,1.4175248216774445,277504.25,0.43176470588235294
7575,22,0,410,2823795,369045,8.16,240,1,0.16,3187169,0,0.13069114436423324,235316.25,1537.6875,0.006534557218211662,8.636261160563075,1411897.5,0.4823529411764706
7576,32,0,459,2330180,3601395,15.5,240,4,0.72,1536708,1,1.5455436919036298,194181.66666666666,15005.8125,0.07727718459518149,0.4266979878630364,466036.0,0.54
7577,42,2,660,257987,4416631,10.36,36,5,0.25,783315,1,17.119587421071603,21498.916666666668,122684.19444444444,5.706529140357201,0.1773557718541576,42997.833333333336,0.7764705882352941
7578,30,2,842,2252746,2901720,10.33,60,3,0.25,8519388,0,1.288081301664724,187728.83333333334,48362.0,0.25761626033294477,2.935978660932137,563186.5,0.9905882352941177
7579,49,23,638,2094477,2797515,7.46,36,4,0.69,1076692,1,1.335662793145974,174539.75,77708.75,0.44522093104865795,0.38487443320232423,418895.4,0.7505882352941177
7580,51,24,844,2557584,3363245,11.3,180,4,0.83,803347,1,1.3150086175077729,213132.0,18684.694444444445,0.08766724116718487,0.2388606836552199,511516.8,0.9929411764705882
7581,26,0,849,620565,4030719,12.86,48,0,0.18,3744258,0,6.495240627492688,51713.75,83973.3125,1.623810156873172,0.9289305456421051,620565.0,0.9988235294117647
7582,40,6,583,367678,1563332,9.17,48,3,0.11,5264731,0,4.251905199658396,30639.833333333332,32569.416666666668,1.0629762999145993,3.367634641905878,91919.5,0.6858823529411765
7583,53,17,801,1678981,923970,13.37,180,3,0.56,4282380,0,0.5503159356776521,139915.08333333334,5133.166666666667,0.03668772904517681,4.634760868859378,419745.25,0.9423529411764706
7584,21,0,850,2601197,2400983,11.42,360,2,0.71,7807555,0,0.923030051164906,216766.41666666666,6669.397222222222,0.030767668372163534,3.2518160270189336,867065.6666666666,1.0
7585,63,7,718,2734325,3275299,12.34,48,1,0.25,577498,0,1.1978455377469759,227860.41666666666,68235.39583333333,0.29946138443674397,0.17631916963916883,1367162.5,0.8447058823529412
7586,38,11,845,2427956,2717499,10.04,180,5,0.9,4958095,1,1.1192538085533674,202329.66666666666,15097.216666666667,0.07461692057022451,1.8245066511524015,404659.3333333333,0.9941176470588236
7587,49,5,830,1804269,1698550,14.18,24,4,0.63,6654259,0,0.9414061872148776,150355.75,70772.91666666667,0.47070309360743884,3.9176114921550735,360853.8,0.9764705882352941
7588,61,11,660,313019,590081,10.46,120,0,0.35,6182633,0,1.885128378788508,26084.916666666668,4917.341666666666,0.1885128378788508,10.477600532808207,313019.0,0.7764705882352941
7589,55,14,469,2133563,2116535,14.53,120,1,0.14,365700,0,0.9920189842062316,177796.91666666666,17637.791666666668,0.09920189842062317,0.17278240142497053,1066781.5,0.5517647058823529
7590,51,20,775,433559,1747776,12.23,36,1,0.22,9050340,0,4.0312298902802155,36129.916666666664,48549.333333333336,1.343743296760072,5.178203614193123,216779.5,0.9117647058823529
7591,42,0,446,2765480,2574338,14.39,360,5,0.68,1641945,1,0.9308828847071756,230456.66666666666,7150.938888888889,0.031029429490239187,0.6378125172374413,460913.3333333333,0.5247058823529411
7592,44,6,483,1408373,3815719,17.19,48,5,0.75,9966501,1,2.7093099626306385,117364.41666666667,79494.14583333333,0.6773274906576595,2.6119588470744306,234728.83333333334,0.5682352941176471
7593,60,2,803,2908348,2632924,14.18,360,0,0.24,7807456,0,0.9052988156850555,242362.33333333334,7313.677777777778,0.030176627189501853,2.965317646844345,2908348.0,0.9447058823529412
7594,48,3,793,791598,4014010,15.14,24,0,0.48,4388539,0,5.070768243477119,65966.5,167250.41666666666,2.535384121738559,1.0933054476695374,791598.0,0.9329411764705883
7595,58,10,514,1773629,3920299,12.64,240,3,0.21,5739624,0,2.2103263985873034,147802.41666666666,16334.579166666666,0.11051631992936517,1.4640781226125865,443407.25,0.6047058823529412
7596,26,0,371,2526806,1689993,17.4,240,3,0.42,5633987,0,0.6688257824304675,210567.16666666666,7041.6375,0.03344128912152338,3.333733926708572,631701.5,0.4364705882352941
7597,48,17,836,2836379,1532230,11.98,120,1,0.31,6304993,0,0.5402063687539641,236364.91666666666,12768.583333333334,0.05402063687539642,4.114912904720571,1418189.5,0.9835294117647059
7598,56,35,507,2307572,2643045,9.96,24,1,0.65,8057398,1,1.145379212436275,192297.66666666666,110126.875,0.5726896062181376,3.048528496487952,1153786.0,0.5964705882352941
7599,37,0,346,2996189,300211,13.66,120,1,0.37,7076635,0,0.10019761770702716,249682.41666666666,2501.758333333333,0.010019761770702715,23.572204216367822,1498094.5,0.40705882352941175
7600,44,1,343,1086989,1312268,9.08,120,1,0.76,700547,1,1.2072504873554377,90582.41666666667,10935.566666666668,0.12072504873554378,0.5338444586014442,543494.5,0.40352941176470586
7601,29,0,557,1909827,3367741,12.29,60,4,0.8,551398,1,1.7633749025435288,159152.25,56129.01666666667,0.35267498050870577,0.16372933666811076,381965.4,0.6552941176470588
7602,46,6,407,2555322,4653634,14.62,240,5,0.22,2478978,1,1.8211536549992526,212943.5,19390.141666666666,0.09105768274996262,0.5326972426280193,425887.0,0.4788235294117647
7603,56,20,485,1676792,2966309,7.39,24,5,0.63,6874662,1,1.7690381394949404,139732.66666666666,123596.20833333333,0.8845190697474702,2.3175812095098656,279465.3333333333,0.5705882352941176
7604,27,1,491,1110196,1207152,17.55,240,5,0.11,6965652,1,1.0873323269044386,92516.33333333333,5029.8,0.05436661634522193,5.770318899359816,185032.66666666666,0.5776470588235294
7605,27,3,739,224455,3371662,7.16,12,2,0.71,3446685,0,15.021549976610011,18704.583333333332,280971.8333333333,15.021549976610011,1.022251044143808,74818.33333333333,0.8694117647058823
7606,21,0,323,1014314,1089046,8.69,12,4,0.35,2538340,1,1.0736773819547005,84526.16666666667,90753.83333333333,1.0736773819547003,2.3307922714008407,202862.8,0.38
7607,57,31,805,1478126,2399784,15.16,120,2,0.76,82008,1,1.6235314174840305,123177.16666666667,19998.2,0.16235314174840304,0.03417307557680191,492708.6666666667,0.9470588235294117
7608,59,19,366,656424,4843255,9.07,36,0,0.21,9825670,0,7.378241807124663,54702.0,134534.86111111112,2.459413935708221,2.02873274275255,656424.0,0.43058823529411766
7609,55,1,434,1232139,2815069,14.9,180,2,0.42,5524692,0,2.2847008332663767,102678.25,15639.272222222222,0.1523133888844251,1.962542303581191,410713.0,0.5105882352941177
7610,30,3,493,1895633,1103165,15.19,360,4,0.59,2355516,1,0.5819507256942668,157969.41666666666,3064.347222222222,0.019398357523142225,2.1352345297394315,379126.6,0.58
7611,30,5,616,1701071,2813153,13.36,180,5,0.77,1979745,1,1.6537540173220282,141755.91666666666,15628.627777777778,0.11025026782146856,0.7037459391650579,283511.8333333333,0.7247058823529412
7612,60,28,549,371784,4971743,9.43,12,4,0.66,8027278,1,13.37266531104082,30982.0,414311.9166666667,13.37266531104082,1.6145802387613357,74356.8,0.6458823529411765
7613,31,3,732,1484846,3709990,16.09,60,4,0.54,2918139,1,2.4985688751560766,123737.16666666667,61833.166666666664,0.49971377503121533,0.786562497473039,296969.2,0.8611764705882353
7614,55,7,321,706118,390147,7.29,240,5,0.14,6231193,0,0.5525237991383877,58843.166666666664,1625.6125,0.027626189956919383,15.971397960256006,117686.33333333333,0.3776470588235294
7615,39,6,680,2566221,4732299,8.58,36,5,0.45,349640,1,1.8440730552824562,213851.75,131452.75,0.6146910184274854,0.07388375079427568,427703.5,0.8
7616,25,1,327,1293542,4378808,13.74,24,0,0.39,2661767,0,3.3851301310664828,107795.16666666667,182450.33333333334,1.6925650655332414,0.6078747914957678,1293542.0,0.3847058823529412
7617,25,4,675,1185654,304027,12.57,60,3,0.67,2897073,0,0.2564213505795114,98804.5,5067.116666666667,0.05128427011590228,9.528999069161621,296413.5,0.7941176470588235
7618,58,16,446,1437291,2670377,12.36,12,2,0.37,1407616,0,1.8579236911662287,119774.25,222531.41666666666,1.8579236911662287,0.5271225748274495,479097.0,0.5247058823529411
7619,63,3,343,265489,2582839,10.9,180,5,0.85,4908125,1,9.72861022490574,22124.083333333332,14349.105555555556,0.648574014993716,1.9002829831824593,44248.166666666664,0.40352941176470586
7620,22,0,309,1324707,3188119,7.41,360,4,0.13,4502526,1,2.4066597368323714,110392.25,8855.886111111111,0.0802219912277457,1.412282916666536,264941.4,0.3635294117647059
7621,59,14,573,687987,4677047,10.16,360,0,0.22,9105158,0,6.7981618838728055,57332.25,12991.797222222222,0.2266053961290935,1.9467749629199793,687987.0,0.6741176470588235
7622,26,3,483,2302087,137765,9.08,240,3,0.18,357211,0,0.0598435245931192,191840.58333333334,574.0208333333334,0.00299217622965596,2.5929009545240085,575521.75,0.5682352941176471
7623,46,4,479,1625170,1849981,10.79,48,3,0.47,1737649,0,1.1383307592436485,135430.83333333334,38541.270833333336,0.28458268981091206,0.9392793763827845,406292.5,0.5635294117647058
7624,34,8,655,2754949,428061,10.15,48,5,0.27,8316329,0,0.1553789199001506,229579.08333333334,8917.9375,0.03884472997503765,19.427906303073627,459158.1666666667,0.7705882352941177
7625,51,28,396,677232,2899541,7.32,24,0,0.7,5322768,1,4.281458938738867,56436.0,120814.20833333333,2.140729469369433,1.8357277927782363,677232.0,0.46588235294117647
7626,35,6,700,621933,4831406,7.74,24,1,0.37,3485433,0,7.768370547952914,51827.75,201308.58333333334,3.8841852739764575,0.7214117381151574,310966.5,0.8235294117647058
7627,21,0,608,421419,3132525,8.5,12,0,0.11,961243,1,7.433278993116115,35118.25,261043.75,7.433278993116115,0.30685884390387946,421419.0,0.7152941176470589
7628,28,0,766,2763234,3485162,12.25,24,2,0.53,2634809,0,1.2612619850508497,230269.5,145215.08333333334,0.630630992525425,0.7560076116978206,921078.0,0.9011764705882352
7629,41,2,616,399311,1703336,13.87,12,5,0.42,5075746,1,4.265687646971909,33275.916666666664,141944.66666666666,4.265687646971909,2.9798853543869206,66551.83333333333,0.7247058823529412
7630,33,9,582,1881542,2766648,17.52,60,4,0.9,878312,1,1.47041522325837,156795.16666666666,46110.8,0.29408304465167406,0.31746431060257757,376308.4,0.6847058823529412
7631,42,1,613,2261502,201882,14.38,240,5,0.23,6413155,0,0.089268990255149,188458.5,841.175,0.004463449512757451,31.76684895136763,376917.0,0.7211764705882353
7632,62,28,592,2892906,480878,15.24,180,5,0.24,7517755,0,0.16622662471577024,241075.5,2671.5444444444443,0.011081774981051349,15.633393501054321,482151.0,0.6964705882352941
7633,44,20,539,754880,4449134,16.19,180,4,0.19,4939042,1,5.893829482831708,62906.666666666664,24717.411111111112,0.39292196552211395,1.110113114147607,150976.0,0.6341176470588236
7634,36,12,790,313250,3967204,8.2,12,4,0.71,6153684,1,12.664657621707901,26104.166666666668,330600.3333333333,12.6646576217079,1.551138786913907,62650.0,0.9294117647058824
7635,63,19,828,2915300,2255775,14.7,180,4,0.49,9560135,0,0.7737711384763146,242941.66666666666,12532.083333333334,0.051584742565087646,4.2380711728785005,583060.0,0.9741176470588235
7636,22,1,401,2771994,474429,13.35,360,4,0.76,3599928,1,0.17115080335671723,230999.5,1317.8583333333333,0.005705026778557241,7.587917264754052,554398.8,0.4717647058823529
7637,44,16,350,1408656,1108815,9.96,24,0,0.17,7136166,0,0.787143915902818,117388.0,46200.625,0.393571957951409,6.435849082128218,1408656.0,0.4117647058823529
7638,38,5,399,2515010,4182681,8.66,12,1,0.57,6039778,1,1.6630872243052712,209584.16666666666,348556.75,1.6630872243052712,1.443996804920098,1257505.0,0.46941176470588236
7639,46,9,353,426623,615164,7.31,60,0,0.16,2954804,0,1.4419381983624886,35551.916666666664,10252.733333333334,0.28838763967249775,4.803278475333407,426623.0,0.4152941176470588
7640,32,7,670,2670714,4237700,9.18,60,1,0.74,1076357,1,1.5867292416934198,222559.5,70628.33333333333,0.31734584833868396,0.25399556363121506,1335357.0,0.788235294117647
7641,65,36,569,2245302,4653978,12.59,360,1,0.5,1820300,1,2.0727625949649533,187108.5,12927.716666666667,0.06909208649883179,0.39112776209943406,1122651.0,0.6694117647058824
7642,24,2,552,2138480,2914339,11.83,48,5,0.3,1418454,1,1.3628086304290898,178206.66666666666,60715.395833333336,0.34070215760727246,0.48671551250558015,356413.3333333333,0.6494117647058824
7643,65,10,338,759649,1928626,11.5,240,3,0.3,510,1,2.538838331913818,63304.083333333336,8035.941666666667,0.1269419165956909,0.00026443696185782,189912.25,0.3976470588235294
7644,24,2,743,2418828,2463410,10.49,240,4,0.85,7906185,1,1.0184312402535443,201569.0,10264.208333333334,0.05092156201267722,3.209447473218019,483765.6,0.8741176470588236
7645,21,0,402,2112588,3983936,12.45,48,2,0.15,6459074,0,1.885808307156909,176049.0,82998.66666666667,0.4714520767892273,1.6212795587077704,704196.0,0.47294117647058825
7646,61,7,661,1777304,3397572,11.01,36,1,0.59,3404423,0,1.911643703046862,148108.66666666666,94377.0,0.6372145676822873,1.0020164399753706,888652.0,0.7776470588235294
7647,37,2,815,2663363,4921554,11.41,60,3,0.51,7688371,0,1.847872032464219,221946.91666666666,82025.9,0.3695744064928438,1.5621836111114498,665840.75,0.9588235294117647
7648,47,10,365,961035,4989289,9.39,36,0,0.56,7796370,1,5.191578870696697,80086.25,138591.36111111112,1.7305262902322325,1.5626214476651883,961035.0,0.4294117647058823
7649,43,18,441,1348919,2023350,14.25,12,1,0.63,4554932,1,1.4999788719708151,112409.91666666667,168612.5,1.4999788719708151,2.2511834334148815,674459.5,0.5188235294117647
7650,60,22,564,939811,4861524,11.55,24,3,0.12,4946594,0,5.172874120434853,78317.58333333333,202563.5,2.5864370602174267,1.0174986280022478,234952.75,0.6635294117647059
7651,31,4,366,1189085,4595645,16.46,360,5,0.17,6300679,1,3.8648582733782697,99090.41666666667,12765.680555555555,0.128828609112609,1.3710108156744047,198180.83333333334,0.43058823529411766
7652,60,23,613,1841437,1389337,17.58,24,0,0.27,9176539,0,0.7544852199667976,153453.08333333334,57889.041666666664,0.3772426099833988,6.604977050204522,1841437.0,0.7211764705882353
7653,25,1,509,1696375,3480920,13.68,240,1,0.35,3312810,0,2.05197553606956,141364.58333333334,14503.833333333334,0.102598776803478,0.9517052963009779,848187.5,0.5988235294117648
7654,40,19,349,1524461,3013751,13.17,48,1,0.35,4968518,0,1.9769288948684158,127038.41666666667,62786.479166666664,0.4942322237171039,1.6486159606417385,762230.5,0.41058823529411764
7655,48,13,792,1663739,1428964,11.51,36,4,0.22,660656,0,0.8588871211169541,138644.91666666666,39693.444444444445,0.2862957070389847,0.46233215112487086,332747.8,0.9317647058823529
7656,42,6,416,691746,554649,16.27,180,3,0.22,5514648,0,0.8018102020105645,57645.5,3081.383333333333,0.05345401346737097,9.942590719536138,172936.5,0.4894117647058824
7657,30,4,575,2760878,3159156,8.51,36,1,0.62,8899986,1,1.1442577325039354,230073.16666666666,87754.33333333333,0.38141924416797846,2.8172037088386896,1380439.0,0.6764705882352942
7658,44,23,779,2519972,1683266,8.94,180,4,0.6,1284213,0,0.667970120302924,209997.66666666666,9351.477777777778,0.04453134135352827,0.7629293290543503,503994.4,0.9164705882352941
7659,33,2,447,1428732,153547,14.06,60,4,0.46,9278078,0,0.10747082027980055,119061.0,2559.116666666667,0.02149416405596011,60.42500341914853,285746.4,0.5258823529411765
7660,61,0,453,1993764,4684502,11.02,12,3,0.88,1151472,1,2.349576981026842,166147.0,390375.1666666667,2.349576981026842,0.2458045700482143,498441.0,0.5329411764705883
7661,50,10,467,1169380,763498,12.73,48,4,0.7,1196405,1,0.6529083787990217,97448.33333333333,15906.208333333334,0.16322709469975544,1.567004759671931,233876.0,0.5494117647058824
7662,31,1,806,369098,2358051,12.54,24,2,0.76,6553586,0,6.388685389788078,30758.166666666668,98252.125,3.194342694894039,2.7792384473448624,123032.66666666667,0.9482352941176471
7663,63,1,466,2065530,320477,14.86,24,0,0.43,8702062,0,0.15515485129724574,172127.5,13353.208333333334,0.07757742564862287,27.15346811159615,2065530.0,0.548235294117647
7664,61,24,323,2183060,1181541,7.77,60,0,0.85,2743562,0,0.5412315740291151,181921.66666666666,19692.35,0.10824631480582302,2.322020141493186,2183060.0,0.38
7665,28,0,770,2936098,928833,13.54,120,3,0.12,9860142,0,0.31634945427570876,244674.83333333334,7740.275,0.03163494542757087,10.615624121881975,734024.5,0.9058823529411765
7666,41,9,598,2411241,1025722,8.95,12,0,0.32,5920784,0,0.4253917381132786,200936.75,85476.83333333333,0.4253917381132786,5.772308676230011,2411241.0,0.7035294117647058
7667,45,24,439,1797756,1136497,11.46,240,2,0.71,363801,1,0.6321753341387819,149813.0,4735.404166666666,0.031608766706939094,0.32010731220583954,599252.0,0.5164705882352941
7668,34,0,607,1480100,2148447,16.57,60,5,0.47,8507566,1,1.451555300317546,123341.66666666667,35807.45,0.2903110600635092,3.959867755639306,246683.33333333334,0.7141176470588235
7669,55,17,392,1481913,2154526,14.91,60,1,0.22,3790072,0,1.4538815706455102,123492.75,35908.76666666667,0.2907763141291021,1.7591210317257717,740956.5,0.4611764705882353
7670,48,0,734,2768662,3705400,9.41,48,5,0.54,1827772,1,1.3383359904531502,230721.83333333334,77195.83333333333,0.33458399761328755,0.49327252118529713,461443.6666666667,0.8635294117647059
7671,49,13,375,1857181,632592,16.73,120,5,0.16,2755230,0,0.3406194657386652,154765.08333333334,5271.6,0.03406194657386652,4.355461340010623,309530.1666666667,0.4411764705882353
7672,58,31,449,814202,2171132,13.86,24,2,0.86,4787429,1,2.6665765989275387,67850.16666666667,90463.83333333333,1.3332882994637694,2.2050382012701206,271400.6666666667,0.528235294117647
7673,29,5,383,675252,1182993,11.16,180,4,0.77,7607085,1,1.7519281690391142,56271.0,6572.183333333333,0.1167952112692743,6.430371946410503,135050.4,0.4505882352941176
7674,52,19,776,412923,3794696,8.26,60,1,0.88,517758,1,9.189839267853813,34410.25,63244.933333333334,1.8379678535707626,0.13644255033868324,206461.5,0.9129411764705883
7675,31,2,301,2692483,3560261,12.97,36,1,0.71,821470,1,1.3222965567470621,224373.58333333334,98896.13888888889,0.4407655189156873,0.230733083894692,1346241.5,0.35411764705882354
7676,40,10,726,1850622,4009492,7.87,36,4,0.15,9935067,0,2.1665645388415355,154218.5,111374.77777777778,0.7221881796138452,2.477886724802045,370124.4,0.8541176470588235
7677,45,11,553,616526,2814975,12.03,60,2,0.68,5381576,1,4.565865835341899,51377.166666666664,46916.25,0.9131731670683799,1.9117668895816127,205508.66666666666,0.6505882352941177
7678,47,3,427,1816352,3757946,9.96,120,5,0.21,7476134,1,2.06895249378975,151362.66666666666,31316.216666666667,0.20689524937897502,1.9894202843787536,302725.3333333333,0.5023529411764706
7679,32,4,358,2555129,1174720,16.94,360,0,0.77,9728526,0,0.4597497817135651,212927.41666666666,3263.1111111111113,0.015324992723785506,8.281570076273495,2555129.0,0.4211764705882353
7680,51,29,365,2848326,4878698,14.22,240,3,0.11,3247039,0,1.712829921855855,237360.5,20327.908333333333,0.08564149609279274,0.6655544163627263,712081.5,0.4294117647058823
7681,23,1,719,929255,231343,11.21,240,2,0.55,8326094,0,0.24895534594917434,77437.91666666667,963.9291666666667,0.012447767297458716,35.99025689128264,309751.6666666667,0.8458823529411764
7682,43,10,619,1438802,3179752,14.9,60,1,0.37,7978752,0,2.2099997080904807,119900.16666666667,52995.86666666667,0.44199994161809614,2.5092371983727033,719401.0,0.7282352941176471
7683,30,5,479,933927,406774,16.2,180,5,0.56,9161531,1,0.4355522433766237,77827.25,2259.8555555555554,0.02903681622510824,22.522410478545826,155654.5,0.5635294117647058
7684,28,7,435,303147,1494229,16.75,120,2,0.37,2194318,0,4.929057519949068,25262.25,12451.908333333333,0.4929057519949067,1.4685285856451722,101049.0,0.5117647058823529
7685,30,2,436,2685888,3220129,16.57,48,4,0.59,8178028,1,1.1989066558248147,223824.0,67086.02083333333,0.2997266639562037,2.539658504364266,537177.6,0.5129411764705882
7686,29,1,736,1520051,1636016,14.66,36,2,0.27,6443259,0,1.0762902034208062,126670.91666666667,45444.88888888889,0.3587634011402688,3.9383838544366316,506683.6666666667,0.8658823529411764
7687,47,24,315,2372522,3894837,15.24,12,0,0.22,6146551,0,1.6416442081464366,197710.16666666666,324569.75,1.6416442081464366,1.5781279165212818,2372522.0,0.37058823529411766
7688,61,27,616,2871602,3328340,8.75,120,5,0.69,3322463,1,1.1590533785670856,239300.16666666666,27736.166666666668,0.11590533785670856,0.998234254913861,478600.3333333333,0.7247058823529412
7689,33,2,806,972297,1924967,13.11,180,2,0.19,9768031,0,1.9798137811800305,81024.75,10694.261111111111,0.13198758541200203,5.074388807704236,324099.0,0.9482352941176471
7690,52,24,574,1977170,4482938,17.31,360,4,0.62,2034349,1,2.267350809490332,164764.16666666666,12452.605555555556,0.0755783603163444,0.45379815647684624,395434.0,0.6752941176470588
7691,55,23,732,1230106,2983199,9.02,120,0,0.41,2777334,0,2.425156043462921,102508.83333333333,24859.991666666665,0.2425156043462921,0.9309918647733524,1230106.0,0.8611764705882353
7692,63,33,491,1057706,948526,9.78,180,3,0.76,970738,0,0.8967766090009889,88142.16666666667,5269.5888888888885,0.059785107266732584,1.023417386555561,264426.5,0.5776470588235294
7693,40,2,355,850084,4325787,13.67,360,1,0.85,4599780,1,5.088658297297679,70840.33333333333,12016.075,0.169621943243256,1.063339457074516,425042.0,0.4176470588235294
7694,43,13,662,2176977,3283681,11.59,240,1,0.11,5844445,0,1.508367336908015,181414.75,13682.004166666668,0.07541836684540076,1.7798455452889608,1088488.5,0.7788235294117647
7695,29,0,511,639938,187958,12.93,36,4,0.1,9291317,0,0.2937128284302542,53328.166666666664,5221.055555555556,0.09790427614341807,49.432942465870035,127987.6,0.6011764705882353
7696,22,0,390,283404,2427611,11.72,60,0,0.71,9686943,1,8.565902386698847,23617.0,40460.183333333334,1.7131804773397694,3.9903192892106683,283404.0,0.4588235294117647
7697,63,12,635,523445,1565919,12.29,360,2,0.47,7297317,0,2.9915635835665637,43620.416666666664,4349.775,0.09971878611888546,4.660085866510337,174481.66666666666,0.7470588235294118
7698,46,11,607,2418160,1724194,14.9,240,4,0.22,5966724,0,0.7130189896450193,201513.33333333334,7184.141666666666,0.03565094948225096,3.460587381698347,483632.0,0.7141176470588235
7699,41,8,448,928934,3142445,17.59,36,4,0.34,3902275,1,3.382850665386346,77411.16666666667,87290.13888888889,1.1276168884621154,1.2417957991309314,185786.8,0.5270588235294118
7700,26,2,600,2319311,1913326,12.71,60,5,0.74,6425356,1,0.8249544800158323,193275.91666666666,31888.766666666666,0.16499089600316647,3.358212871199158,386551.8333333333,0.7058823529411765
7701,34,11,812,331492,4685260,8.26,24,5,0.44,2284903,1,14.133855417325305,27624.333333333332,195219.16666666666,7.066927708662653,0.48767901888048903,55248.666666666664,0.9552941176470588
7702,47,8,682,2229819,544363,12.04,12,4,0.6,7440985,0,0.24412878354700537,185818.25,45363.583333333336,0.2441287835470054,13.669160100888561,445963.8,0.8023529411764706
7703,26,5,481,907883,4332457,13.24,60,5,0.71,6760408,1,4.772043313951247,75656.91666666667,72207.61666666667,0.9544086627902494,1.560409716703478,151313.83333333334,0.5658823529411765
7704,38,5,356,1106884,152379,16.58,48,5,0.13,2061575,0,0.13766483208719252,92240.33333333333,3174.5625,0.03441620802179813,13.52925928113454,184480.66666666666,0.4188235294117647
7705,29,8,648,2283390,3464490,12.46,180,2,0.74,3987594,1,1.5172572359518084,190282.5,19247.166666666668,0.10115048239678724,1.150990189032152,761130.0,0.7623529411764706
7706,29,8,384,2295479,2770730,15.19,240,3,0.52,2924932,1,1.2070378339335712,191289.91666666666,11544.708333333334,0.06035189169667857,1.0556539251388624,573869.75,0.45176470588235296
7707,29,7,498,904351,2481823,8.2,240,1,0.31,5656656,0,2.744313878129178,75362.58333333333,10340.929166666667,0.1372156939064589,2.279234256431663,452175.5,0.5858823529411765
7708,32,1,402,937064,4366587,16.15,360,3,0.51,3414144,1,4.659859945532002,78088.66666666667,12129.408333333333,0.15532866485106672,0.7818793029888103,234266.0,0.47294117647058825
7709,32,1,521,1567695,4906312,15.78,12,1,0.68,6313549,1,3.1296342719725456,130641.25,408859.3333333333,3.1296342719725456,1.28682175124615,783847.5,0.6129411764705882
7710,56,31,833,2009689,205933,14.9,24,0,0.6,2129484,0,0.1024700836796141,167474.08333333334,8580.541666666666,0.051235041839807045,10.340664196607635,2009689.0,0.98
7711,55,8,716,374299,617273,15.27,180,4,0.8,6467587,1,1.6491441334334316,31191.583333333332,3429.2944444444443,0.10994294222889543,10.47767681398668,74859.8,0.8423529411764706
7712,64,36,387,1759644,2453805,14.24,48,4,0.34,9245111,1,1.3944894535485586,146637.0,51120.9375,0.34862236338713964,3.7676632821271454,351928.8,0.45529411764705885
7713,37,9,646,2496918,3988954,14.8,12,0,0.38,4687125,0,1.5975510609479366,208076.5,332412.8333333333,1.5975510609479364,1.1750260845324363,2496918.0,0.76
7714,48,21,767,989185,123917,16.08,120,3,0.12,3949038,0,0.12527181467571788,82432.08333333333,1032.6416666666667,0.012527181467571789,31.868411920882526,247296.25,0.9023529411764706
7715,61,32,353,2579798,715286,15.13,360,3,0.62,6822211,0,0.277264343952511,214983.16666666666,1986.9055555555556,0.009242144798417035,9.537738750653585,644949.5,0.4152941176470588
7716,23,0,514,1558463,4304040,15.98,120,4,0.26,3331925,1,2.7617210033218624,129871.91666666667,35867.0,0.27617210033218625,0.7741389485227832,311692.6,0.6047058823529412
7717,47,24,407,918394,2178258,7.79,12,4,0.76,6410098,1,2.3718120980755537,76532.83333333333,181521.5,2.3718120980755537,2.9427634375725926,183678.8,0.4788235294117647
7718,36,6,672,2383595,2605795,17.88,360,1,0.24,5391195,0,1.0932205345287265,198632.91666666666,7238.319444444444,0.036440684484290886,2.068925222436915,1191797.5,0.7905882352941176
7719,40,6,324,1895024,4983561,12.67,36,5,0.89,4900276,1,2.629814187049874,157918.66666666666,138432.25,0.8766047290166247,0.9832880544654716,315837.3333333333,0.3811764705882353
